Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
RR1713,Oregon Offshore Shallow Profiler - 500 m E,"CE04OSPD,CE04OSPS",44.37417,-124.95017,2017-07-28T19:06:26.000Z,CTD-001,*0000000000000100,572,RR1713_CTD-001,*0000000000000100,17,*0000000000000100,2017-07-28T19:50:18.000Z,63.378,*0000000000000100,62.858,44.3743,-124.95021,8.5134,*0000000000000100,8.5143,*0000000000000100,3.538109,*0000000000000100,3.538614,*0000000000000100,33.5834,33.5878,2.083,*0000000000000100,6.58466,2.82E-01,*0000000010000101,12.368,4.5411,*0000000000000101,7.741,*0000000000000100,-9999999,-9999999,-9999999,0.417,0.197,1.67,*0000000000000100,*0000000000000100,2.09,30.58,26.26,0.09,0.24,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Oregon Offshore Shallow Profiler - 500 m E,"CE04OSPD,CE04OSPS",44.37417,-124.95017,2017-07-28T19:06:26.000Z,CTD-001,*0000000000000100,572,RR1713_CTD-001,*0000000000000100,20,*0000000000000100,2017-07-28T19:51:51.000Z,43.119,*0000000000000100,42.767,44.3743,-124.9502,8.7732,*0000000000000100,8.7538,*0000000000000100,3.522328,*0000000010000100,3.522985,*0000000010000100,33.1815,33.2066,2.7693,*0000000000000100,6.56371,9.46E-01,*0000000010000101,12.3914,4.5146,*0000000000000101,7.807,*0000000000000100,-9999999,-9999999,-9999999,1.221,0.48,1.71,*0000000000000100,*0000000000000100,1.85,23.19,21.63,0.15,0.31,*0000000000000100,*0000000000000100,33.271,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Oregon Offshore Shallow Profiler - 500 m E,"CE04OSPD,CE04OSPS",44.37417,-124.95017,2017-07-28T19:06:26.000Z,CTD-001,*0000000000000100,572,RR1713_CTD-001,*0000000000000100,21,*0000000000000100,2017-07-28T19:53:05.000Z,23.04,*0000000000000100,22.853,44.37428,-124.9502,9.2739,*0000000000000100,9.3193,*0000000000000100,3.53891,*0000000000000100,3.54136,*0000000000000100,32.898,32.8815,3.4317,*0000000000000100,6.50318,4.93E+00,*0000000010000101,12.5376,4.3527,*0000000000000101,7.913,*0000000000000100,-9999999,-9999999,-9999999,1.459,0.485,1.74,*0000000000000100,*0000000000000100,1.18,8.62,10.31,0.13,0.5,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Oregon Offshore Shallow Profiler - 500 m E,"CE04OSPD,CE04OSPS",44.37417,-124.95017,2017-07-28T19:06:26.000Z,CTD-001,*0000000000000100,572,RR1713_CTD-001,*0000000000000100,23,*0000000000000100,2017-07-28T19:54:12.000Z,13.035,*0000000000000100,12.929,44.3743,-124.9502,10.0653,*0000000000000100,10.0689,*0000000000000100,3.584216,*0000000010000100,3.584864,*0000000010000100,32.644,32.6474,4.6301,*0000000010000100,6.40175,1.21E+01,*0000000010000101,13.328,3.5721,*0000000000000101,8.042,*0000000000000100,7.036901003,*0000000000000100,*0000000000000100,19.855,1.757,1.9,*0000000000000100,*0000000000000100,0.71,3.53,1.63,0.05,0.16,*0000000000000100,*0000000000000100,32.659,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Oregon Offshore Shallow Profiler - 500 m E,"CE04OSPD,CE04OSPS",44.37417,-124.95017,2017-07-28T19:06:26.000Z,CTD-001,*0000000000000100,572,RR1713_CTD-001,*0000000000000100,23,*0000000000000100,2017-07-28T19:54:12.000Z,13.035,*0000000000000100,12.929,44.3743,-124.9502,10.0653,*0000000000000100,10.0689,*0000000000000100,3.584216,*0000000010000100,3.584864,*0000000010000100,32.644,32.6474,4.6301,*0000000000000100,6.40175,1.21E+01,*0000000000000101,13.328,3.5721,*0000000000000101,8.042,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,32.664,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Oregon Offshore Shallow Profiler - 500 m E,"CE04OSPD,CE04OSPS",44.37417,-124.95017,2017-07-28T19:06:26.000Z,CTD-001,*0000000000000100,572,RR1713_CTD-001,*0000000000000100,24,*0000000000000100,2017-07-28T19:54:24.000Z,12.906,*0000000000000100,12.801,44.3743,-124.9502,10.0804,*0000000000000100,10.0802,*0000000000000100,3.585444,*0000000000000100,3.58581,*0000000000000100,32.6429,32.6468,4.5825,*0000000010000100,6.3997,1.22E+01,*0000000000000101,13.3762,3.5298,*0000000000000101,8.061,*0000000000000100,7.030522365,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Axial Base Shallow Profiler - 500 m E,"RS03AXPD,RS03AXPS",45.83017,-129.74617,2017-07-30T11:01:22.000Z,CTD-002,*0000000000000100,2624,RR1713_CTD-002,*0000000000000100,1,*0000000000000100,2017-07-30T11:58:56.000Z,2641.242,*0000000000000100,2603.241,45.83016,-129.74628,1.7976,*0000000000000100,1.7982,*0000000000000100,3.141899,*0000000010000100,3.141969,*0000000010000100,34.6276,34.6277,1.2841,*0000000010000100,7.66913,5.06E-02,*0000000000000101,12.3158,4.6007,*0000000000000101,-9999999,-9999999,1.821387785,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.63,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Axial Base Shallow Profiler - 500 m E,"RS03AXPD,RS03AXPS",45.83017,-129.74617,2017-07-30T11:01:22.000Z,CTD-002,*0000000000000100,2624,RR1713_CTD-002,*0000000000000100,2,*0000000000000100,2017-07-30T11:59:07.000Z,2640.943,*0000000000000100,2602.948,45.83016,-129.74628,1.7976,*0000000000000100,1.7982,*0000000000000100,3.141887,*0000000010000100,3.141961,*0000000010000100,34.6276,34.6278,1.2846,*0000000010000100,7.66914,5.10E-02,*0000000000000101,12.3166,4.5998,*0000000000000101,-9999999,-9999999,1.881588125,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.629,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Axial Base Shallow Profiler - 500 m E,"RS03AXPD,RS03AXPS",45.83017,-129.74617,2017-07-30T11:01:22.000Z,CTD-002,*0000000000000100,2624,RR1713_CTD-002,*0000000000000100,8,*0000000000000100,2017-07-30T12:42:21.000Z,222.544,*0000000000000100,220.602,45.83016,-129.74628,6.8342,*0000000000000100,6.8315,*0000000000000100,3.423731,*0000000010000100,3.423651,*0000000010000100,33.9019,33.9037,2.2852,*0000000000000100,6.82598,5.73E-02,*0000000010000101,12.3279,4.5868,*0000000000000101,-9999999,-9999999,-9999999,-9999999,-9999999,0.012,0.029,1.3,*0000000000000100,*0000000000000100,2.22,42,30.42,0.02,0.05,*0000000000000100,*0000000000000100,33.907,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Axial Base Shallow Profiler - 500 m E,"RS03AXPD,RS03AXPS",45.83017,-129.74617,2017-07-30T11:01:22.000Z,CTD-002,*0000000000000100,2624,RR1713_CTD-002,*0000000000000100,9,*0000000000000100,2017-07-30T12:42:36.000Z,222.536,*0000000000000100,220.594,45.83014,-129.74629,6.8352,*0000000000000100,6.8388,*0000000000000100,3.423811,*0000000000000100,3.424286,*0000000000000100,33.9017,33.9034,2.2888,*0000000000000100,6.82582,5.82E-02,*0000000000000101,12.3283,4.5864,*0000000000000101,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2.23,41.88,30.41,0.04,0.13,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Axial Base Shallow Profiler - 500 m E,"RS03AXPD,RS03AXPS",45.83017,-129.74617,2017-07-30T11:01:22.000Z,CTD-002,*0000000000000100,2624,RR1713_CTD-002,*0000000000000100,10,*0000000000000100,2017-07-30T12:44:05.000Z,202.615,*0000000000000100,200.856,45.83016,-129.74628,7.1275,*0000000000000100,7.1176,*0000000000000100,3.448032,*0000000010000100,3.447423,*0000000010000100,33.8895,33.8926,2.4589,*0000000010000100,6.78072,5.61E-02,*0000000010000101,12.3405,4.5726,*0000000000000101,-9999999,-9999999,4.030368749,*0000000000000100,*0000000000000100,0.014,0.04,1.25,*0000000000000100,*0000000000000100,2.14,39.46,29.04,0.03,0.07,*0000000000000100,*0000000000000100,33.899,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Axial Base Shallow Profiler - 500 m E,"RS03AXPD,RS03AXPS",45.83017,-129.74617,2017-07-30T11:01:22.000Z,CTD-002,*0000000000000100,2624,RR1713_CTD-002,*0000000000000100,11,*0000000000000100,2017-07-30T12:44:14.000Z,202.967,*0000000000000100,201.205,45.83016,-129.74628,7.1462,*0000000000000100,7.1464,*0000000000000100,3.449697,*0000000000000100,3.449868,*0000000000000100,33.8891,33.8909,2.4894,*0000000010000100,6.77784,5.75E-02,*0000000000000101,12.3318,4.5824,*0000000000000101,-9999999,-9999999,3.959664075,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,2.17,39.32,29.06,0.04,0.05,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
RR1713,Axial Base Shallow Profiler - 500 m E,"RS03AXPD,RS03AXPS",45.83017,-129.74617,2017-07-30T11:01:22.000Z,CTD-002,*0000000000000100,2624,RR1713_CTD-002,*0000000000000100,12,*0000000000000100,2017-07-30T12:45:34.000Z,181.614,*0000000000000100,180.047,45.83016,-129.7463,7.4918,*0000000000000100,7.4932,*0000000000000100,3.478529,*0000000010000100,3.478837,*0000000010000100,33.8749,33.8769,2.7563,*0000000000000100,6.72524,6.03E-02,*0000000010000101,12.3879,4.5211,*0000000000000101,-9999999,-9999999,-9999999,-9999999,-9999999,0.049,0.039,1.55,*0000000000000100,*0000000000000100,1.97,33.71,26.44,0.04,0.08,*0000000000000100,*0000000000000100,33.881,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
