Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,3,*0000000000000100,2019-06-14T11:39:16.000Z,201.891,*0000000001000100,200.163,44.52896,-125.39306,7.7434,*0000000000000100,7.7483,*0000000000000100,3.507546,*0000000000000100,3.508081,*0000000000000100,33.9334,33.9343,2.5242,*0000000001000100,6.68441,0.0062,*0000000001000100,0.0238,99.4059,*0000000001000100,7.678,*0000000011000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2.0256,37.232,30.0743,0.0136,-0.0001,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2266.750751,*0000000000000100,*0000000000000100,852.42,26.3,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2324.59,-9999999,-9999999,7.739,40.61,2160.97,65.17,1.456,0.944
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,5,*0000000000000100,2019-06-14T11:41:39.000Z,181.436,*0000000001000100,179.892,44.52898,-125.39304,8.0793,*0000000000000100,8.0792,*0000000000000100,3.534092,*0000000000000100,3.534226,*0000000000000100,33.9018,33.9033,2.6619,*0000000011000100,6.6353,0.0205,*0000000001000100,0.025,99.3772,*0000000001000100,7.691,*0000000011000100,3.085135,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.9648,33.9498,29.0911,0.0235,-0.0001,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2275.03213,*0000000000000100,*0000000000000100,869.92,26.3,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2332.5,-9999999,-9999999,7.734,40.97,2168.73,65.33,1.466,0.951
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,7,*0000000000000100,2019-06-14T11:44:22.000Z,162.419,*0000000001000100,161.044,44.52895,-125.39302,8.2972,*0000000000000100,8.3042,*0000000000000100,3.548812,*0000000000000100,3.549412,*0000000000000100,33.8572,33.8568,2.8782,*0000000011000100,6.60483,0.0096,*0000000001000100,0.0232,99.4223,*0000000001000100,7.714,*0000000011000100,3.612978,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.9012,31.8012,27.8747,0.0166,-0.0001,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2246.693651,*0000000000000100,*0000000000000100,814.23,26.3,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2312.21,-9999999,-9999999,7.758,38.08,2139.99,68.63,1.546,1.003
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,9,*0000000000000100,2019-06-14T11:46:50.000Z,142.469,*0000000001000100,141.27,44.52897,-125.39304,8.6651,*0000000000000100,8.6648,*0000000000000100,3.571934,*0000000010000100,3.437925,*0000000010000100,33.7583,33.7597,3.0052,*0000000001000100,6.55497,0.0049,*0000000001000100,0.0235,99.4142,*0000000001000100,7.727,*0000000011000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1.8352,28.8907,26.2019,0.0196,-0.0001,*0000000000000100,*0000000000000100,33.7605,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,2250.565327,*0000000000000100,*0000000000000100,699.46,26.3,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2339.66,-9999999,-9999999,7.826,32.32,2137.31,80.93,1.832,1.189
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,11,*0000000000000100,2019-06-14T11:49:38.000Z,122.266,*0000000001000100,121.243,44.52896,-125.39306,8.9575,*0000000000000100,8.957,*0000000000000100,3.583743,*0000000000000100,3.583841,*0000000000000100,33.6137,33.6151,3.3787,*0000000001000100,6.51864,0.017,*0000000001000100,0.0217,99.4591,*0000000001000100,7.768,*0000000011000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1.6964,24.7374,23.7046,0.0222,-0.0001,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2176.107833,*0000000000000100,*0000000000000100,623.31,26.3,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2276.74,-9999999,-9999999,7.863,28.54,2062.08,85.49,1.945,1.263
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,13,*0000000000000100,2019-06-14T11:52:00.000Z,101.065,*0000000001000100,100.224,44.52898,-125.39304,9.2774,*0000000000000100,9.2811,*0000000000000100,3.584988,*0000000000000100,3.585025,*0000000000000100,33.3358,33.3327,4.0405,*0000000001000100,6.48434,0.1203,*0000000011000100,0.0231,99.4237,*0000000001000100,7.833,*0000000011000100,-9999999,-9999999,-9999999,0.0652,0.0891,1.4259,*0000000000000100,*0000000000000100,1.457,18.9002,19.2056,0.0392,-0.0001,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2177.174116,*0000000000000100,*0000000000000100,642.16,26.3,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2274.56,-9999999,-9999999,7.852,29.14,2064.09,83.94,1.923,1.249
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,15,*0000000000000100,2019-06-14T11:55:10.000Z,81.829,*0000000001000100,81.152,44.52896,-125.393,9.6399,*0000000000000100,9.6409,*0000000000000100,3.574028,*0000000010000100,3.437925,*0000000010000100,32.8967,32.8948,5.1119,*0000000001000100,6.45107,0.3615,*0000000001000100,0.0311,99.2258,*0000000001000100,7.954,*0000000011000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1.0105,10.0733,10.9597,0.0867,-0.0001,*0000000000000100,*0000000000000100,32.9014,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,2113.451596,*0000000000000100,*0000000000000100,459.67,27.5,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2257.02,-9999999,-9999999,7.983,20.66,1983.58,109.21,2.52,1.637
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,17,*0000000000000100,2019-06-14T11:57:57.000Z,60.663,*0000000001000100,60.165,44.52896,-125.39302,10.0226,*0000000000000100,10.0383,*0000000000000100,3.576179,*0000000010000100,3.437925,*0000000010000100,32.5804,32.5739,6.1989,*0000000001000100,6.41032,0.9195,*0000000011000100,0.0733,98.184,*0000000001000100,8.074,*0000000011000100,-9999999,-9999999,-9999999,0.8852,0.3253,1.7373,*0000000000000100,*0000000000000100,0.5451,2.9829,1.9169,0.1551,0.0399,*0000000000000100,*0000000000000100,32.5725,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,2038.6138,*0000000000000100,*0000000000000100,344.77,27.5,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2224.48,-9999999,-9999999,8.089,15.33,1889.59,133.69,3.107,2.019
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,18,*0000000000000100,2019-06-14T11:58:22.000Z,60.738,*0000000001000100,60.238,44.52896,-125.39302,10.0287,*0000000000000100,10.0293,*0000000000000100,3.576405,*0000000000000100,3.576359,*0000000000000100,32.5772,32.5761,6.2021,*0000000001000100,6.40961,1.1589,*0000000011000100,0.0727,98.1998,*0000000001000100,8.074,*0000000001000100,-9999999,-9999999,-9999999,0.9125,0.373,1.7157,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,19,*0000000000000100,2019-06-14T12:00:47.000Z,40.79,*0000000001000100,40.457,44.52896,-125.39305,10.9577,*0000000000000100,10.9622,*0000000000000100,3.648315,*0000000000000100,3.648907,*0000000000000100,32.4761,32.478,6.6699,*0000000011000100,6.28621,0.2262,*0000000001000100,0.0746,98.172,*0000000001000100,8.126,*0000000011000100,7.85921,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.3885,2.0421,0.0338,0.0043,-0.0001,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2049.192189,*0000000000000100,*0000000000000100,420.1,27.5,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2207.57,-9999999,-9999999,8.013,18.12,1913.81,117.26,2.738,1.782
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,20,*0000000000000100,2019-06-14T12:01:16.000Z,40.698,*0000000001000100,40.365,44.52896,-125.39304,10.9689,*0000000000000100,10.9683,*0000000000000100,3.649357,*0000000000000100,3.649403,*0000000000000100,32.4766,32.4776,6.6615,*0000000011000100,6.28469,0.2203,*0000000001000100,0.0994,97.6181,*0000000001000100,8.126,*0000000001000100,7.245062,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,21,*0000000000000100,2019-06-14T12:03:56.000Z,20.85,*0000000001000100,20.68,44.52898,-125.39302,13.4016,*0000000000000100,13.4109,*0000000000000100,3.726434,*0000000000000100,3.726103,*0000000000000100,31.1557,31.145,6.185,*0000000001000100,6.02123,0.3694,*0000000011000100,0.1324,96.7684,*0000000001000100,8.151,*0000000011000100,-9999999,-9999999,-9999999,0.2398,0.0612,1.8031,*0000000000000100,*0000000000000100,0.2522,3.1958,0.0361,0.024,0.0446,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1981.107566,*0000000000000100,*0000000000000100,330.76,27.5,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2185.97,-9999999,-9999999,8.106,13.3,1821.02,146.79,3.487,2.279
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,22,*0000000000000100,2019-06-14T12:04:17.000Z,20.796,*0000000001000100,20.627,44.52898,-125.39302,13.4049,*0000000000000100,13.4239,*0000000000000100,3.727113,*0000000000000100,3.727164,*0000000000000100,31.1593,31.1442,6.167,*0000000001000100,6.02068,0.3223,*0000000011000100,0.1044,97.4244,*0000000001000100,8.154,*0000000001000100,-9999999,-9999999,-9999999,0.2433,0.0654,1.7947,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,23,*0000000000000100,2019-06-14T12:06:29.000Z,11.272,*0000000001000100,11.181,44.52896,-125.39302,15.304,*0000000000000100,15.3047,*0000000000000100,3.679348,*0000000010000100,3.437925,*0000000010000100,29.2492,29.2461,5.9371,*0000000011000100,5.86151,0.273,*0000000001000100,0.1405,96.5491,*0000000001000100,8.224,*0000000011000100,6.402221,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,0.1326,6.6219,0.0469,0.0061,-0.0001,*0000000000000100,*0000000000000100,29.3069,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,1892.6087,*0000000000000100,*0000000000000100,297.62,27.5,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,2108.53,-9999999,-9999999,8.138,11.41,1727.02,154.18,3.744,2.456
AT42-12,Slope Base Shallow Profiler - 250 m W,"RS01SBPD,RS01SBPS",44.529,-125.393,2019-06-14T11:24:21.000Z,CTD-006,*0000000000000100,2900,AT42-12_CTD-006,*0000000000000100,23,*0000000000000100,2019-06-14T12:06:29.000Z,11.272,*0000000001000100,11.181,44.52896,-125.39302,15.304,*0000000000000100,15.3047,*0000000000000100,3.679348,*0000000000000100,3.67906,*0000000000000100,29.2492,29.2461,5.9371,*0000000011000100,5.86151,0.273,*0000000001000100,0.1405,96.5491,*0000000001000100,8.224,*0000000001000100,6.743405,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,1,*0000000000000100,2019-06-17T23:25:01.000Z,2637.822,*0000000001000100,2599.892,45.82956,-129.74614,1.795,*0000000000000100,1.7949,*0000000000000100,3.141248,*0000000010000100,3.437925,*0000000010000100,34.624,34.6281,1.7753,*0000000011000100,7.66983,0.0088,*0000000011000100,0.015,99.6265,*0000000001000100,-9999999,*0000000001000100,2.004725,*0000000000000100,*0000000000000100,0.0012,0.0035,1.25,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.6246,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,3,*0000000000000100,2019-06-17T23:32:38.000Z,2536.384,*0000000001000100,2500.5,45.82956,-129.74612,1.8134,*0000000000000100,1.8132,*0000000000000100,3.138564,*0000000010000100,3.437925,*0000000010000100,34.6193,34.6233,1.7298,*0000000011000100,7.66652,0.0202,*0000000011000100,0.0093,99.7679,*0000000001000100,-9999999,*0000000001000100,1.653796,*0000000000000100,*0000000000000100,0.0017,0.0029,1.375,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.6231,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,4,*0000000000000100,2019-06-17T23:40:11.000Z,2280.48,*0000000001000100,2249.557,45.82956,-129.74614,1.8658,*0000000000000100,1.8656,*0000000000000100,3.132139,*0000000000000100,3.132434,*0000000000000100,34.6069,34.6108,1.5651,*0000000001000100,7.65705,0.0134,*0000000001000100,0.0059,99.8514,*0000000001000100,-9999999,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,2.7534,160.8889,41.9304,0.0041,-0.0001,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,5,*0000000000000100,2019-06-17T23:47:34.000Z,2028.203,*0000000001000100,2001.881,45.82956,-129.74614,1.9661,*0000000000000100,1.9657,*0000000000000100,3.129392,*0000000010000100,3.437925,*0000000010000100,34.5892,34.5929,1.3439,*0000000011000100,7.63869,0.0152,*0000000011000100,0.0062,99.8447,*0000000001000100,-9999999,*0000000001000100,1.181779,*0000000000000100,*0000000000000100,0.0012,0.0041,1.2222,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.5891,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,6,*0000000000000100,2019-06-17T23:59:43.000Z,1517.312,*0000000001000100,1499.423,45.82956,-129.74614,2.4281,*0000000000000100,2.4276,*0000000000000100,3.143002,*0000000010000100,3.437925,*0000000010000100,34.5185,34.5217,0.6872,*0000000011000100,7.5545,0.0231,*0000000001000100,0.0079,99.8019,*0000000001000100,-9999999,*0000000001000100,0.812982,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,2.9495,144.8467,44.2927,0.0092,0.0253,*0000000000000100,*0000000000000100,34.5201,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,9,*0000000000001000,2019-06-18T00:06:58.000Z,1264.18,*0000000001000100,1250.025,45.82956,-129.74613,2.8948,*0000000000000100,2.8948,*0000000000000100,3.167919,*0000000010000100,3.437925,*0000000010000100,34.4548,34.4577,0.3521,*0000000011000100,7.47073,0.0268,*0000000011000100,0.0085,99.7863,*0000000001000100,-9999999,*0000000001000100,0.160642,*0000000000000100,*0000000000000100,0.0012,0.0065,1.1538,*0000000000000100,*0000000000000100,3.0074,132.7206,45.0851,-0.001,-0.0001,*0000000000000100,*0000000000000100,34.4656,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,11,*0000000000001000,2019-06-18T00:14:12.000Z,1010.962,*0000000001000100,1000.244,45.82956,-129.74612,3.3774,*0000000000000100,3.3768,*0000000000000100,3.192145,*0000000010000100,3.437925,*0000000010000100,34.3672,34.3698,0.208,*0000000011000100,7.38694,0.0311,*0000000011000100,0.0087,99.7821,*0000000001000100,-9999999,*0000000001000100,0.012501,*0000000000000100,*0000000000000100,0.0017,0.0059,1.2308,*0000000000000100,*0000000000000100,3.048,114.878,45.1113,0.0069,-0.0001,*0000000000000100,*0000000000000100,34.3684,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,13,*0000000000000100,2019-06-18T00:21:24.000Z,757.326,*0000000001000100,749.752,45.82956,-129.74613,3.8968,*0000000000000100,3.8962,*0000000000000100,3.217331,*0000000010000100,3.437925,*0000000010000100,34.2543,34.2566,0.2467,*0000000011000100,7.29954,0.0228,*0000000001000100,0.0093,99.7682,*0000000001000100,-9999999,*0000000001000100,-0.059038,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,3.0342,104.4658,44.5764,0.0231,-0.0001,*0000000000000100,*0000000000000100,34.2574,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,15,*0000000000000100,2019-06-18T00:29:05.000Z,505.189,*0000000001000100,500.439,45.82956,-129.74614,4.6607,*0000000000000100,4.6646,*0000000000000100,3.254659,*0000000010000100,3.437925,*0000000010000100,34.0329,34.0347,0.9738,*0000000011000100,7.17704,0.023,*0000000001000100,0.01,99.7501,*0000000001000100,-9999999,*0000000001000100,0.651544,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,2.7886,80.6522,41.6332,0.0014,-0.0001,*0000000000000100,*0000000000000100,34.0374,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AT42-12,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E","RS03AXPD,RS03AXPS",45.8295,-129.74617,2019-06-17T22:27:51.000Z,CTD-007,*0000000000000100,2624,AT42-12_CTD-007,*0000000000000100,17,*0000000000000100,2019-06-18T00:36:32.000Z,200.866,*0000000001000100,199.123,45.82954,-129.74614,7.7961,*0000000000000100,7.7969,*0000000000000100,3.509884,*0000000010000100,3.437925,*0000000010000100,33.9078,33.9092,3.5725,*0000000001000100,6.67755,0.0062,*0000000001000100,0.0239,99.4045,*0000000001000100,-9999999,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,33.9103,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
