,0,1,2,3,4,5,6,7,8,9,10,11
45,7227,2019-01-06 00:27:00,7294,2019-01-06 01:34:00,7294,2019-01-06 01:34:00,7328,2019-01-06 02:08:00,7328,2019-01-06 02:08:00,7362,2019-01-06 02:42:00
46,7362,2019-01-06 02:42:00,7429,2019-01-06 03:49:00,7429,2019-01-06 03:49:00,7464,2019-01-06 04:24:00,7464,2019-01-06 04:24:00,7492,2019-01-06 04:52:00
47,7492,2019-01-06 04:52:00,7560,2019-01-06 06:00:00,7560,2019-01-06 06:00:00,7595,2019-01-06 06:35:00,7595,2019-01-06 06:35:00,7642,2019-01-06 07:22:00
48,7642,2019-01-06 07:22:00,7709,2019-01-06 08:29:00,7709,2019-01-06 08:29:00,7805,2019-01-06 10:05:00,7805,2019-01-06 10:05:00,7872,2019-01-06 11:12:00
49,7872,2019-01-06 11:12:00,7941,2019-01-06 12:21:00,7941,2019-01-06 12:21:00,7976,2019-01-06 12:56:00,7976,2019-01-06 12:56:00,8012,2019-01-06 13:32:00
50,8012,2019-01-06 13:32:00,8081,2019-01-06 14:41:00,8081,2019-01-06 14:41:00,8116,2019-01-06 15:16:00,8116,2019-01-06 15:16:00,8147,2019-01-06 15:47:00
51,8147,2019-01-06 15:47:00,8215,2019-01-06 16:55:00,8215,2019-01-06 16:55:00,8250,2019-01-06 17:30:00,8250,2019-01-06 17:30:00,8292,2019-01-06 18:12:00
52,8292,2019-01-06 18:12:00,8361,2019-01-06 19:21:00,8361,2019-01-06 19:21:00,8396,2019-01-06 19:56:00,8396,2019-01-06 19:56:00,8442,2019-01-06 20:42:00
53,8442,2019-01-06 20:42:00,8511,2019-01-06 21:51:00,8511,2019-01-06 21:51:00,8613,2019-01-06 23:33:00,8613,2019-01-06 23:33:00,8667,2019-01-07 00:27:00
54,8667,2019-01-07 00:27:00,8736,2019-01-07 01:36:00,8736,2019-01-07 01:36:00,8771,2019-01-07 02:11:00,8771,2019-01-07 02:11:00,8802,2019-01-07 02:42:00
55,8802,2019-01-07 02:42:00,8871,2019-01-07 03:51:00,8871,2019-01-07 03:51:00,8906,2019-01-07 04:26:00,8906,2019-01-07 04:26:00,8932,2019-01-07 04:52:00
56,8932,2019-01-07 04:52:00,9001,2019-01-07 06:01:00,9001,2019-01-07 06:01:00,9037,2019-01-07 06:37:00,9037,2019-01-07 06:37:00,9082,2019-01-07 07:22:00
57,9082,2019-01-07 07:22:00,9152,2019-01-07 08:32:00,9152,2019-01-07 08:32:00,9253,2019-01-07 10:13:00,9253,2019-01-07 10:13:00,9312,2019-01-07 11:12:00
58,9312,2019-01-07 11:12:00,9381,2019-01-07 12:21:00,9381,2019-01-07 12:21:00,9417,2019-01-07 12:57:00,9417,2019-01-07 12:57:00,9452,2019-01-07 13:32:00
59,9452,2019-01-07 13:32:00,9521,2019-01-07 14:41:00,9521,2019-01-07 14:41:00,9556,2019-01-07 15:16:00,9556,2019-01-07 15:16:00,9587,2019-01-07 15:47:00
60,9587,2019-01-07 15:47:00,9656,2019-01-07 16:56:00,9656,2019-01-07 16:56:00,9692,2019-01-07 17:32:00,9692,2019-01-07 17:32:00,9732,2019-01-07 18:12:00
61,9732,2019-01-07 18:12:00,9802,2019-01-07 19:22:00,9802,2019-01-07 19:22:00,9838,2019-01-07 19:58:00,9838,2019-01-07 19:58:00,9882,2019-01-07 20:42:00
62,9882,2019-01-07 20:42:00,9952,2019-01-07 21:52:00,9952,2019-01-07 21:52:00,10053,2019-01-07 23:33:00,10053,2019-01-07 23:33:00,10107,2019-01-08 00:27:00
63,10107,2019-01-08 00:27:00,10176,2019-01-08 01:36:00,10176,2019-01-08 01:36:00,10212,2019-01-08 02:12:00,10212,2019-01-08 02:12:00,10242,2019-01-08 02:42:00
64,10242,2019-01-08 02:42:00,10311,2019-01-08 03:51:00,10311,2019-01-08 03:51:00,10346,2019-01-08 04:26:00,10346,2019-01-08 04:26:00,10372,2019-01-08 04:52:00
65,10372,2019-01-08 04:52:00,10441,2019-01-08 06:01:00,10441,2019-01-08 06:01:00,10477,2019-01-08 06:37:00,10477,2019-01-08 06:37:00,10522,2019-01-08 07:22:00
66,10522,2019-01-08 07:22:00,10592,2019-01-08 08:32:00,10592,2019-01-08 08:32:00,10693,2019-01-08 10:13:00,10693,2019-01-08 10:13:00,10752,2019-01-08 11:12:00
67,10752,2019-01-08 11:12:00,10818,2019-01-08 12:18:00,10818,2019-01-08 12:18:00,10852,2019-01-08 12:52:00,10852,2019-01-08 12:52:00,10892,2019-01-08 13:32:00
68,10892,2019-01-08 13:32:00,10960,2019-01-08 14:40:00,10960,2019-01-08 14:40:00,10995,2019-01-08 15:15:00,10995,2019-01-08 15:15:00,11027,2019-01-08 15:47:00
69,11027,2019-01-08 15:47:00,11093,2019-01-08 16:53:00,11093,2019-01-08 16:53:00,11127,2019-01-08 17:27:00,11127,2019-01-08 17:27:00,11172,2019-01-08 18:12:00
70,11172,2019-01-08 18:12:00,11237,2019-01-08 19:17:00,11237,2019-01-08 19:17:00,11270,2019-01-08 19:50:00,11270,2019-01-08 19:50:00,11322,2019-01-08 20:42:00
