,0,1,2,3,4,5,6,7,8,9,10,11
42,415339,2015-10-16 10:19:00,415365,2015-10-16 10:45:00,415365,2015-10-16 10:45:00,415392,2015-10-16 11:12:00,415392,2015-10-16 11:12:00,415396,2015-10-16 11:16:00
43,415396,2015-10-16 11:16:00,415423,2015-10-16 11:43:00,415423,2015-10-16 11:43:00,415450,2015-10-16 12:10:00,415450,2015-10-16 12:10:00,415453,2015-10-16 12:13:00
44,415814,2015-10-16 18:14:00,415873,2015-10-16 19:13:00,415873,2015-10-16 19:13:00,415903,2015-10-16 19:43:00,415903,2015-10-16 19:43:00,415944,2015-10-16 20:24:00
45,415944,2015-10-16 20:24:00,416003,2015-10-16 21:23:00,416003,2015-10-16 21:23:00,416034,2015-10-16 21:54:00,416034,2015-10-16 21:54:00,416094,2015-10-16 22:54:00
46,416094,2015-10-16 22:54:00,416153,2015-10-16 23:53:00,416153,2015-10-16 23:53:00,416214,2015-10-17 00:54:00,416214,2015-10-17 00:54:00,416324,2015-10-17 02:44:00
47,416324,2015-10-17 02:44:00,416383,2015-10-17 03:43:00,416383,2015-10-17 03:43:00,416413,2015-10-17 04:13:00,416413,2015-10-17 04:13:00,416464,2015-10-17 05:04:00
48,421574,2015-10-20 18:14:00,421633,2015-10-20 19:13:00,421633,2015-10-20 19:13:00,421663,2015-10-20 19:43:00,421663,2015-10-20 19:43:00,421704,2015-10-20 20:24:00
49,421704,2015-10-20 20:24:00,421763,2015-10-20 21:23:00,421763,2015-10-20 21:23:00,421794,2015-10-20 21:54:00,421794,2015-10-20 21:54:00,421854,2015-10-20 22:54:00
50,421854,2015-10-20 22:54:00,421913,2015-10-20 23:53:00,421913,2015-10-20 23:53:00,421974,2015-10-21 00:54:00,421974,2015-10-21 00:54:00,422084,2015-10-21 02:44:00
51,424454,2015-10-22 18:14:00,424513,2015-10-22 19:13:00,424513,2015-10-22 19:13:00,424544,2015-10-22 19:44:00,424544,2015-10-22 19:44:00,424584,2015-10-22 20:24:00
52,427334,2015-10-24 18:14:00,427393,2015-10-24 19:13:00,427393,2015-10-24 19:13:00,427424,2015-10-24 19:44:00,427424,2015-10-24 19:44:00,427464,2015-10-24 20:24:00
53,427464,2015-10-24 20:24:00,427523,2015-10-24 21:23:00,427523,2015-10-24 21:23:00,427554,2015-10-24 21:54:00,427554,2015-10-24 21:54:00,427614,2015-10-24 22:54:00
54,430344,2015-10-26 20:24:00,430403,2015-10-26 21:23:00,430403,2015-10-26 21:23:00,430434,2015-10-26 21:54:00,430434,2015-10-26 21:54:00,430494,2015-10-26 22:54:00
55,430494,2015-10-26 22:54:00,430553,2015-10-26 23:53:00,430553,2015-10-26 23:53:00,430614,2015-10-27 00:54:00,430614,2015-10-27 00:54:00,430724,2015-10-27 02:44:00
56,430724,2015-10-27 02:44:00,430783,2015-10-27 03:43:00,430783,2015-10-27 03:43:00,430814,2015-10-27 04:14:00,430814,2015-10-27 04:14:00,430864,2015-10-27 05:04:00
57,430864,2015-10-27 05:04:00,430923,2015-10-27 06:03:00,430923,2015-10-27 06:03:00,430953,2015-10-27 06:33:00,430953,2015-10-27 06:33:00,430999,2015-10-27 07:19:00
58,431555,2015-10-27 16:35:00,431578,2015-10-27 16:58:00,431578,2015-10-27 16:58:00,431608,2015-10-27 17:28:00,431608,2015-10-27 17:28:00,431637,2015-10-27 17:57:00
59,431637,2015-10-27 17:57:00,431667,2015-10-27 18:27:00,431667,2015-10-27 18:27:00,431697,2015-10-27 18:57:00,431697,2015-10-27 18:57:00,431726,2015-10-27 19:26:00
60,431726,2015-10-27 19:26:00,431756,2015-10-27 19:56:00,431756,2015-10-27 19:56:00,431786,2015-10-27 20:26:00,431786,2015-10-27 20:26:00,431815,2015-10-27 20:55:00
61,431815,2015-10-27 20:55:00,431845,2015-10-27 21:25:00,431845,2015-10-27 21:25:00,431942,2015-10-27 23:02:00,431942,2015-10-27 23:02:00,431971,2015-10-27 23:31:00
62,431971,2015-10-27 23:31:00,432001,2015-10-28 00:01:00,432001,2015-10-28 00:01:00,432031,2015-10-28 00:31:00,432031,2015-10-28 00:31:00,432060,2015-10-28 01:00:00
63,433240,2015-10-28 20:40:00,433270,2015-10-28 21:10:00,433270,2015-10-28 21:10:00,433300,2015-10-28 21:40:00,433300,2015-10-28 21:40:00,433329,2015-10-28 22:09:00
64,433329,2015-10-28 22:09:00,433359,2015-10-28 22:39:00,433359,2015-10-28 22:39:00,433389,2015-10-28 23:09:00,433389,2015-10-28 23:09:00,433418,2015-10-28 23:38:00
65,433418,2015-10-28 23:38:00,433537,2015-10-29 01:37:00,433537,2015-10-29 01:37:00,433567,2015-10-29 02:07:00,433567,2015-10-29 02:07:00,433596,2015-10-29 02:36:00
66,433596,2015-10-29 02:36:00,433626,2015-10-29 03:06:00,433626,2015-10-29 03:06:00,433656,2015-10-29 03:36:00,433656,2015-10-29 03:36:00,433685,2015-10-29 04:05:00
67,433685,2015-10-29 04:05:00,433715,2015-10-29 04:35:00,433715,2015-10-29 04:35:00,433745,2015-10-29 05:05:00,433745,2015-10-29 05:05:00,433774,2015-10-29 05:34:00
68,433774,2015-10-29 05:34:00,433804,2015-10-29 06:04:00,433804,2015-10-29 06:04:00,433834,2015-10-29 06:34:00,433834,2015-10-29 06:34:00,433863,2015-10-29 07:03:00
69,433863,2015-10-29 07:03:00,433893,2015-10-29 07:33:00,433893,2015-10-29 07:33:00,433923,2015-10-29 08:03:00,433923,2015-10-29 08:03:00,433952,2015-10-29 08:32:00
70,433952,2015-10-29 08:32:00,433982,2015-10-29 09:02:00,433982,2015-10-29 09:02:00,434012,2015-10-29 09:32:00,434012,2015-10-29 09:32:00,434041,2015-10-29 10:01:00
71,434041,2015-10-29 10:01:00,434071,2015-10-29 10:31:00,434071,2015-10-29 10:31:00,434101,2015-10-29 11:01:00,434101,2015-10-29 11:01:00,434130,2015-10-29 11:30:00
72,434664,2015-10-29 20:24:00,434723,2015-10-29 21:23:00,434723,2015-10-29 21:23:00,434754,2015-10-29 21:54:00,434754,2015-10-29 21:54:00,434814,2015-10-29 22:54:00
73,436090,2015-10-30 20:10:00,436100,2015-10-30 20:20:00,436100,2015-10-30 20:20:00,436122,2015-10-30 20:42:00,436122,2015-10-30 20:42:00,436138,2015-10-30 20:58:00
74,440424,2015-11-02 20:24:00,440471,2015-11-02 21:11:00,440471,2015-11-02 21:11:00,440494,2015-11-02 21:34:00,440494,2015-11-02 21:34:00,440574,2015-11-02 22:54:00
75,441864,2015-11-03 20:24:00,441911,2015-11-03 21:11:00,441911,2015-11-03 21:11:00,441933,2015-11-03 21:33:00,441933,2015-11-03 21:33:00,442014,2015-11-03 22:54:00
76,443684,2015-11-05 02:44:00,443726,2015-11-05 03:26:00,443726,2015-11-05 03:26:00,443748,2015-11-05 03:48:00,443748,2015-11-05 03:48:00,443824,2015-11-05 05:04:00
77,444744,2015-11-05 20:24:00,444786,2015-11-05 21:06:00,444786,2015-11-05 21:06:00,444808,2015-11-05 21:28:00,444808,2015-11-05 21:28:00,444894,2015-11-05 22:54:00
78,445124,2015-11-06 02:44:00,445166,2015-11-06 03:26:00,445166,2015-11-06 03:26:00,445188,2015-11-06 03:48:00,445188,2015-11-06 03:48:00,445264,2015-11-06 05:04:00
79,445264,2015-11-06 05:04:00,445306,2015-11-06 05:46:00,445306,2015-11-06 05:46:00,445328,2015-11-06 06:08:00,445328,2015-11-06 06:08:00,445399,2015-11-06 07:19:00
80,445399,2015-11-06 07:19:00,445441,2015-11-06 08:01:00,445441,2015-11-06 08:01:00,445463,2015-11-06 08:23:00,445463,2015-11-06 08:23:00,445544,2015-11-06 09:44:00
81,445544,2015-11-06 09:44:00,445586,2015-11-06 10:26:00,445586,2015-11-06 10:26:00,445608,2015-11-06 10:48:00,445608,2015-11-06 10:48:00,445694,2015-11-06 12:14:00
82,445919,2015-11-06 15:59:00,445961,2015-11-06 16:41:00,445961,2015-11-06 16:41:00,445983,2015-11-06 17:03:00,445983,2015-11-06 17:03:00,446054,2015-11-06 18:14:00
83,446054,2015-11-06 18:14:00,446096,2015-11-06 18:56:00,446096,2015-11-06 18:56:00,446118,2015-11-06 19:18:00,446118,2015-11-06 19:18:00,446184,2015-11-06 20:24:00
84,446184,2015-11-06 20:24:00,446238,2015-11-06 21:18:00,446238,2015-11-06 21:18:00,446269,2015-11-06 21:49:00,446269,2015-11-06 21:49:00,446334,2015-11-06 22:54:00
85,450374,2015-11-09 18:14:00,450433,2015-11-09 19:13:00,450433,2015-11-09 19:13:00,450464,2015-11-09 19:44:00,450464,2015-11-09 19:44:00,450504,2015-11-09 20:24:00
86,450654,2015-11-09 22:54:00,450713,2015-11-09 23:53:00,450713,2015-11-09 23:53:00,450774,2015-11-10 00:54:00,450774,2015-11-10 00:54:00,450884,2015-11-10 02:44:00
87,450884,2015-11-10 02:44:00,450943,2015-11-10 03:43:00,450943,2015-11-10 03:43:00,450974,2015-11-10 04:14:00,450974,2015-11-10 04:14:00,451024,2015-11-10 05:04:00
88,451024,2015-11-10 05:04:00,451083,2015-11-10 06:03:00,451083,2015-11-10 06:03:00,451114,2015-11-10 06:34:00,451114,2015-11-10 06:34:00,451159,2015-11-10 07:19:00
89,451159,2015-11-10 07:19:00,451218,2015-11-10 08:18:00,451218,2015-11-10 08:18:00,451249,2015-11-10 08:49:00,451249,2015-11-10 08:49:00,451304,2015-11-10 09:44:00
90,451304,2015-11-10 09:44:00,451363,2015-11-10 10:43:00,451363,2015-11-10 10:43:00,451394,2015-11-10 11:14:00,451394,2015-11-10 11:14:00,451454,2015-11-10 12:14:00
91,451454,2015-11-10 12:14:00,451513,2015-11-10 13:13:00,451513,2015-11-10 13:13:00,451594,2015-11-10 14:34:00,451594,2015-11-10 14:34:00,451679,2015-11-10 15:59:00
92,451944,2015-11-10 20:24:00,452003,2015-11-10 21:23:00,452003,2015-11-10 21:23:00,452033,2015-11-10 21:53:00,452033,2015-11-10 21:53:00,452094,2015-11-10 22:54:00
93,452094,2015-11-10 22:54:00,452153,2015-11-10 23:53:00,452153,2015-11-10 23:53:00,452234,2015-11-11 01:14:00,452234,2015-11-11 01:14:00,452324,2015-11-11 02:44:00
94,452324,2015-11-11 02:44:00,452383,2015-11-11 03:43:00,452383,2015-11-11 03:43:00,452414,2015-11-11 04:14:00,452414,2015-11-11 04:14:00,452464,2015-11-11 05:04:00
95,452464,2015-11-11 05:04:00,452523,2015-11-11 06:03:00,452523,2015-11-11 06:03:00,452554,2015-11-11 06:34:00,452554,2015-11-11 06:34:00,452599,2015-11-11 07:19:00
96,452599,2015-11-11 07:19:00,452658,2015-11-11 08:18:00,452658,2015-11-11 08:18:00,452689,2015-11-11 08:49:00,452689,2015-11-11 08:49:00,452744,2015-11-11 09:44:00
97,452744,2015-11-11 09:44:00,452803,2015-11-11 10:43:00,452803,2015-11-11 10:43:00,452834,2015-11-11 11:14:00,452834,2015-11-11 11:14:00,452894,2015-11-11 12:14:00
98,452894,2015-11-11 12:14:00,452954,2015-11-11 13:14:00,452954,2015-11-11 13:14:00,453035,2015-11-11 14:35:00,453035,2015-11-11 14:35:00,453119,2015-11-11 15:59:00
99,480894,2015-11-30 22:54:00,480953,2015-11-30 23:53:00,480953,2015-11-30 23:53:00,481034,2015-12-01 01:14:00,481034,2015-12-01 01:14:00,481124,2015-12-01 02:44:00
100,481124,2015-12-01 02:44:00,481183,2015-12-01 03:43:00,481183,2015-12-01 03:43:00,481213,2015-12-01 04:13:00,481213,2015-12-01 04:13:00,481264,2015-12-01 05:04:00
101,481264,2015-12-01 05:04:00,481323,2015-12-01 06:03:00,481323,2015-12-01 06:03:00,481354,2015-12-01 06:34:00,481354,2015-12-01 06:34:00,481399,2015-12-01 07:19:00
102,481399,2015-12-01 07:19:00,481458,2015-12-01 08:18:00,481458,2015-12-01 08:18:00,481488,2015-12-01 08:48:00,481488,2015-12-01 08:48:00,481544,2015-12-01 09:44:00
103,481544,2015-12-01 09:44:00,481603,2015-12-01 10:43:00,481603,2015-12-01 10:43:00,481633,2015-12-01 11:13:00,481633,2015-12-01 11:13:00,481694,2015-12-01 12:14:00
